PriceCategory,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,TradePrice,PricePerUnit,FloorPlan,Area,UnitPrice,LandShape,Frontage,TotalFloorArea,BuildingYear,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Renovation,Remarks,Bzone,S_NAME_ref,lon_ref,lat_ref,choice_zone
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,道後今市,13000000,,,90,,長方形,6.7,195,1973年,ＲＣ,共同住宅、店舗,,東,県道,6.8,近隣商業地域,80,300,2008年第1四半期,,,松山市3区,道後今市,132.777511,33.85044,1
不動産取引価格情報,宅地(土地),商業地,38201,愛媛県,松山市,道後北代,26000000,1300000,,70,380000,長方形,10.5,, ,,,,東,県道,4.7,近隣商業地域,80,300,2008年第1四半期,,,松山市3区,道後北代,132.77774,33.852886,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,2500000,,１Ｋ,15,,,,,1985年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60,200,2008年第1四半期,改装済み,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,中古マンション等,,38201,愛媛県,松山市,道後樋又,2800000,,１Ｋ,15,,,,,1985年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60,200,2008年第1四半期,改装済み,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,道後樋又,26000000,,,145,,長方形,9,220,1971年,鉄骨造,店舗,,南,県道,9.2,第２種住居地域,60,200,2008年第1四半期,,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,道後樋又,1200000000,,,9999,,ほぼ整形,9999.9,9999, ,ＲＣ,事務所、その他,,北,県道,10.1,第１種住居地域,60,200,2008年第1四半期,,,松山市3区,道後樋又,132.772264,33.852354,1
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,西一万町,30000000,,,100,,不整形,8.5,280,1975年,鉄骨造,,,東,市道,12,近隣商業地域,80,300,2008年第1四半期,,,松山市3区,西一万町,132.772496,33.846224,1
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,二番町,160000000,,,280,,ほぼ正方形,16,120,1993年,鉄骨造,駐車場,,東,市道,15,商業地域,80,400,2008年第1四半期,,,松山市3区,二番町二丁目,132.771314,33.839622,1
不動産取引価格情報,宅地(土地と建物),住宅地,38201,愛媛県,松山市,平井町,19000000,,,95,,ほぼ整形,11.8,130,2003年,木造,住宅,,東,私道,4,第１種住居地域,60,200,2008年第1四半期,,調停・競売等,松山市9区,平井町,132.835118,33.823296,7
不動産取引価格情報,宅地(土地と建物),商業地,38201,愛媛県,松山市,平井町,58000000,,,50,,ほぼ整形,8.1,165,2002年,鉄骨造、木造,住宅、事務所,,南西,県道,9,第２種住居地域,60,200,2008年第1四半期,,,松山市9区,平井町,132.835118,33.823296,7
